"","X1","idx"
"y1.IP.50",20,4
"y0.IP.50",13,4
"y1.PC.50",10,4
"y0.PC.50",9,4
"eff.prob.50",0.719400844186743,4
"fut.prob.50",0.494759977586214,4
"eff.mix.prob.50",0.85,4
"box.skpt.50",NA,4
"box.enth.50",NA,4
"box.ni.50",NA,4
"y1.IP.52",20,4
"y0.IP.52",13,4
"y1.PC.52",10,4
"y0.PC.52",9,4
"eff.prob.52",0.719400844186743,4
"fut.prob.52",0.494759977586214,4
"eff.mix.prob.52",0.85,4
"box.skpt.52",NA,4
"box.enth.52",NA,4
"box.ni.52",NA,4
"y1.IP.54",21,4
"y0.IP.54",13,4
"y1.PC.54",10,4
"y0.PC.54",10,4
"eff.prob.54",0.758835702352282,4
"fut.prob.54",0.454730118267318,4
"eff.mix.prob.54",0.85,4
"box.skpt.54",NA,4
"box.enth.54",NA,4
"box.ni.54",NA,4
"y1.IP.56",21,4
"y0.IP.56",14,4
"y1.PC.56",10,4
"y0.PC.56",11,4
"eff.prob.56",0.759657043525094,4
"fut.prob.56",0.457375334614647,4
"eff.mix.prob.56",0.85,4
"box.skpt.56",NA,4
"box.enth.56",NA,4
"box.ni.56",NA,4
"y1.IP.58",21,4
"y0.IP.58",14,4
"y1.PC.58",11,4
"y0.PC.58",12,4
"eff.prob.58",0.760352039912359,4
"fut.prob.58",0.46079344197324,4
"eff.mix.prob.58",0.85,4
"box.skpt.58",NA,4
"box.enth.58",NA,4
"box.ni.58",NA,4
"y1.IP.60",21,4
"y0.IP.60",15,4
"y1.PC.60",11,4
"y0.PC.60",13,4
"eff.prob.60",0.759909712916157,4
"fut.prob.60",0.465005971311497,4
"eff.mix.prob.60",0.85,4
"box.skpt.60",NA,4
"box.enth.60",NA,4
"box.ni.60",NA,4
"y1.IP.62",21,4
"y0.IP.62",15,4
"y1.PC.62",11,4
"y0.PC.62",15,4
"eff.prob.62",0.796340737256952,4
"fut.prob.62",0.425502162910808,4
"eff.mix.prob.62",0.85,4
"box.skpt.62",NA,4
"box.enth.62",NA,4
"box.ni.62",NA,4
"y1.IP.64",21,4
"y0.IP.64",15,4
"y1.PC.64",11,4
"y0.PC.64",17,4
"eff.prob.64",0.828197626078432,4
"fut.prob.64",0.388929661060896,4
"eff.mix.prob.64",0.85,4
"box.skpt.64",NA,4
"box.enth.64",NA,4
"box.ni.64",NA,4
"y1.IP.66",22,4
"y0.IP.66",16,4
"y1.PC.66",11,4
"y0.PC.66",17,4
"eff.prob.66",0.827658725923975,4
"fut.prob.66",0.393258750560276,4
"eff.mix.prob.66",0.85,4
"box.skpt.66",NA,4
"box.enth.66",NA,4
"box.ni.66",NA,4
"y1.IP.68",22,4
"y0.IP.68",17,4
"y1.PC.68",11,4
"y0.PC.68",18,4
"eff.prob.68",0.826387655843665,4
"fut.prob.68",0.398602891551395,4
"eff.mix.prob.68",0.85,4
"box.skpt.68",NA,4
"box.enth.68",NA,4
"box.ni.68",NA,4
"y1.IP.70",22,4
"y0.IP.70",18,4
"y1.PC.70",12,4
"y0.PC.70",18,4
"eff.prob.70",0.790773468394557,4
"fut.prob.70",0.447364602543066,4
"eff.mix.prob.70",0.85,4
"box.skpt.70",NA,4
"box.enth.70",NA,4
"box.ni.70",NA,4
"y1.IP.72",23,4
"y0.IP.72",18,4
"y1.PC.72",12,4
"y0.PC.72",19,4
"eff.prob.72",0.823403311998389,4
"fut.prob.72",0.409570150037658,4
"eff.mix.prob.72",0.85,4
"box.skpt.72",NA,4
"box.enth.72",NA,4
"box.ni.72",NA,4
"y1.IP.74",24,4
"y0.IP.74",18,4
"y1.PC.74",13,4
"y0.PC.74",19,4
"eff.prob.74",0.821764893819427,4
"fut.prob.74",0.415078194226177,4
"eff.mix.prob.74",0.85,4
"box.skpt.74",NA,4
"box.enth.74",NA,4
"box.ni.74",NA,4
"y1.IP.76",24,4
"y0.IP.76",19,4
"y1.PC.76",13,4
"y0.PC.76",20,4
"eff.prob.76",0.820506109650821,4
"fut.prob.76",0.420437016218892,4
"eff.mix.prob.76",0.85,4
"box.skpt.76",NA,4
"box.enth.76",NA,4
"box.ni.76",NA,4
"y1.IP.78",25,4
"y0.IP.78",20,4
"y1.PC.78",13,4
"y0.PC.78",22,4
"eff.prob.78",0.849074593038981,4
"fut.prob.78",0.388776526270409,4
"eff.mix.prob.78",0.85,4
"box.skpt.78",NA,4
"box.enth.78",NA,4
"box.ni.78",NA,4
"y1.IP.80",25,4
"y0.IP.80",20,4
"y1.PC.80",13,4
"y0.PC.80",22,4
"eff.prob.80",0.849074593038981,4
"fut.prob.80",0.388776526270409,4
"eff.mix.prob.80",0.85,4
"box.skpt.80",NA,4
"box.enth.80",NA,4
"box.ni.80",NA,4
"y1.IP.82",25,4
"y0.IP.82",21,4
"y1.PC.82",14,4
"y0.PC.82",22,4
"eff.prob.82",0.81656908826089,4
"fut.prob.82",0.43647923279427,4
"eff.mix.prob.82",0.85,4
"box.skpt.82",NA,4
"box.enth.82",NA,4
"box.ni.82",NA,4
"y1.IP.84",26,4
"y0.IP.84",22,4
"y1.PC.84",16,4
"y0.PC.84",22,4
"eff.prob.84",0.780039035038536,4
"fut.prob.84",0.489860861209323,4
"eff.mix.prob.84",0.85,4
"box.skpt.84",NA,4
"box.enth.84",NA,4
"box.ni.84",NA,4
"y1.IP.86",26,4
"y0.IP.86",22,4
"y1.PC.86",16,4
"y0.PC.86",22,4
"eff.prob.86",0.780039035038536,4
"fut.prob.86",0.489860861209323,4
"eff.mix.prob.86",0.85,4
"box.skpt.86",NA,4
"box.enth.86",NA,4
"box.ni.86",NA,4
"y1.IP.88",27,4
"y0.IP.88",23,4
"y1.PC.88",16,4
"y0.PC.88",22,4
"eff.prob.88",0.780346625566711,4
"fut.prob.88",0.493092988054606,4
"eff.mix.prob.88",0.85,4
"box.skpt.88",NA,4
"box.enth.88",NA,4
"box.ni.88",NA,4
"y1.IP.90",27,4
"y0.IP.90",25,4
"y1.PC.90",16,4
"y0.PC.90",22,4
"eff.prob.90",0.746792664384324,4
"fut.prob.90",0.537185109326575,4
"eff.mix.prob.90",0.85,4
"box.skpt.90",NA,4
"box.enth.90",NA,4
"box.ni.90",NA,4
"y1.IP.92",28,4
"y0.IP.92",25,4
"y1.PC.92",17,4
"y0.PC.92",22,4
"eff.prob.92",0.744017820760092,4
"fut.prob.92",0.543726628278592,4
"eff.mix.prob.92",0.85,4
"box.skpt.92",NA,4
"box.enth.92",NA,4
"box.ni.92",NA,4
"y1.IP.initial",28,4
"y0.IP.initial",25,4
"y1.PC.initial",17,4
"y0.PC.initial",22,4
"eff.prob.initial",0.744017820760092,4
"fut.prob.initial",0.543726628278592,4
"eff.mix.prob.initial",0.85,4
"box.skpt.initial",NA,4
"box.enth.initial",NA,4
"box.ni.initial",NA,4
"y1.IP.final",28,4
"y0.IP.final",25,4
"y1.PC.final",17,4
"y0.PC.final",22,4
"eff.prob.final",0.744017820760092,4
"fut.prob.final",0.543726628278592,4
"eff.mix.prob.final",0.85,4
"box.skpt.final",NA,4
"box.enth.final",NA,4
"box.ni.final",NA,4
